,dpn,calf_bw,pw_adg,wa,ww,bega,belg,kirmt,tseday,negative,positive,,,,,
6412,5,33.5,0.239000543,13.15,55.5,0,0,0,1,1,0,,,,,
6413,9,30,0.169757117,10.94,43,0,0,0,1,1,0,,,,,
6414,3,31.3,0.336134454,10.2,55.3,0,0,0,1,1,0,,,,,
6415,7,27.1,0.196367207,11.64,43.1,1,0,0,0,1,0,,,,,
6416,8,29,0.296495957,10.6,51,1,0,0,0,1,0,,,,,
6417,5,27.5,0.260601753,12.06,49.5,0,0,1,0,1,0,,,,,
6418,8,30,0.286375151,12.97,56,0,1,0,0,1,0,,,,,
6419,8,27,0.268576544,11.17,48,1,0,0,0,1,0,,,,,
6420,8,29,0.365605958,10.55,56,0,0,1,0,1,0,,,,,
6421,7,27.1,0.390156062,9.52,53.1,0,1,0,0,1,0,,,,,
6422,3,27.3,0.331336817,11.21,53.3,0,0,1,0,1,0,,,,,
6423,4,27.4,0.242644829,9.42,43.4,1,0,0,0,1,0,,,,,
6424,7,33.1,0.225326724,9.51,48.1,0,0,1,0,0,1,,,,,
6425,9,33,0.347186766,13.99,67,0,0,1,0,1,0,,,,,
6426,4,29.4,0.199451508,11.46,45.4,0,1,0,0,1,0,,,,,
6427,7,31.1,0.257493048,13.87,56.1,1,0,0,0,1,0,,,,,
6428,7,27.1,0.335527165,11.07,53.1,0,0,0,1,1,0,,,,,
6429,6,27.2,0.306424345,13.52,56.2,0,1,0,0,1,0,,,,,
6430,7,27.1,0.285714286,13,53.1,0,1,0,0,1,0,,,,,
6431,8,31,0.257658173,9.98,49,0,1,0,0,1,0,,,,,
6432,6,32.2,0.217936145,13.11,52.2,0,0,0,1,1,0,,,,,
6433,8,30,0.237407102,13.84,53,1,0,0,0,1,0,,,,,
6434,3,29.3,0.179769895,11.92,44.3,1,0,0,0,1,0,,,,,
6435,8,31,0.37254621,9.97,57,0,1,0,0,1,0,,,,,
6436,8,27,0.260738301,10.41,46,1,0,0,0,1,0,,,,,
6437,7,28.1,0.269151139,13.8,54.1,1,0,0,0,1,0,,,,,
6438,7,27.1,0.287356322,10.44,48.1,0,0,1,0,1,0,,,,,
6439,7,31.1,0.159489633,12.54,45.1,0,0,0,1,1,0,,,,,
6440,9,31,0.180294835,13.47,48,0,0,1,0,1,0,,,,,
6441,6,31.2,0.391802291,9.48,57.2,0,0,1,0,1,0,,,,,
6442,8,30,0.251026928,12.52,52,0,0,1,0,1,0,,,,,
6443,6,29.2,0.165471594,12.95,44.2,1,0,0,0,1,0,,,,,
6444,7,30.1,0.209435626,12.96,49.1,1,0,0,0,0,1,,,,,
6445,5,29.5,0.189131257,11.33,44.5,0,1,0,0,1,0,,,,,
6446,8,28,0.308477822,13.43,57,0,0,1,0,1,0,,,,,
6447,4,28.4,0.32967033,11.7,55.4,0,1,0,0,1,0,,,,,
6448,4,32.4,0.186526223,13.02,49.4,0,0,1,0,0,1,,,,,
6449,5,28.5,0.30421027,11.74,53.5,0,0,1,0,1,0,,,,,
6450,6,27.2,0.268161872,11.72,49.2,0,0,1,0,1,0,,,,,
6451,8,31,0.291005291,10.8,53,0,1,0,0,1,0,,,,,
6452,4,29.4,0.254022015,11.81,50.4,0,0,0,1,1,0,,,,,
6453,8,29,0.36101083,13.85,64,0,0,1,0,1,0,,,,,
6454,6,33.2,0.326086957,9.2,54.2,0,0,0,1,1,0,,,,,
6455,8,29,0.327380952,9.6,51,0,0,1,0,1,0,,,,,
6456,8,28,0.299518166,10.97,51,0,1,0,0,1,0,,,,,
6457,9,31,0.281436452,12.69,56,1,0,0,0,1,0,,,,,
6458,7,33.1,0.198412698,13.68,52.1,0,1,0,0,0,1,,,,,
6459,8,29,0.362275088,11.83,59,0,0,1,0,1,0,,,,,
6460,8,32,0.232804233,13.5,54,1,0,0,0,1,0,,,,,
6461,9,30,0.211557733,12.83,49,0,0,1,0,1,0,,,,,
6462,3,30.3,0.188501414,10.61,44.3,0,1,0,0,1,0,,,,,
6463,8,28,0.26844071,12.24,51,0,1,0,0,1,0,,,,,
6464,8,27,0.192896857,12.59,44,0,0,0,1,1,0,,,,,
6465,8,33,0.225456036,13.94,55,0,0,1,0,1,0,,,,,
6466,5,33.5,0.202558635,13.4,52.5,0,1,0,0,1,0,,,,,
6467,4,28.4,0.380952381,9,52.4,0,1,0,0,1,0,,,,,
6468,6,28.2,0.302151317,11.82,53.2,0,0,0,1,1,0,,,,,
6469,7,31.1,0.271677609,12.62,55.1,0,1,0,0,1,0,,,,,
6470,8,29,0.284859707,10.03,49,0,0,1,0,0,1,,,,,
6471,6,29.2,0.203887454,10.51,44.2,0,0,1,0,1,0,,,,,
6472,4,28.4,0.147528891,11.62,40.4,0,0,0,1,1,0,,,,,
6473,6,32.2,0.300878565,11.87,57.2,0,0,0,1,1,0,,,,,
6474,9,31,0.288600289,9.9,51,0,0,0,1,1,0,,,,,
6475,6,29.2,0.300120048,11.9,54.2,0,0,1,0,1,0,,,,,
6476,7,27.1,0.280519481,13.75,54.1,1,0,0,0,1,0,,,,,
6477,5,29.5,0.211797098,13.49,49.5,0,1,0,0,1,0,,,,,
6478,6,28.2,0.348432056,9.84,52.2,1,0,0,0,1,0,,,,,
6479,4,30.4,0.286000286,9.99,50.4,1,0,0,0,1,0,,,,,
6480,3,30.3,0.236024845,11.5,49.3,0,0,1,0,1,0,,,,,
6481,8,32,0.306560392,9.32,52,1,0,0,0,1,0,,,,,
6482,8,32,0.330635047,12.53,61,0,1,0,0,1,0,,,,,
6483,9,33,0.192562282,11.87,49,0,0,1,0,1,0,,,,,
6484,6,27.2,0.335725862,12.34,56.2,0,0,1,0,1,0,,,,,
6485,8,30,0.265495762,13.99,56,0,1,0,0,1,0,,,,,
6486,5,27.5,0.34519384,10.76,53.5,0,1,0,0,1,0,,,,,
6487,7,27.1,0.31641861,12.19,54.1,0,0,1,0,1,0,,,,,
6488,7,28.1,0.203252033,9.84,42.1,1,0,0,0,1,0,,,,,
6489,6,33.2,0.369948776,10.04,59.2,0,0,1,0,1,0,,,,,
6490,9,33,0.2839211,9.56,52,0,0,0,1,1,0,,,,,
6491,9,28,0.302177764,13.71,57,0,1,0,0,1,0,,,,,
6492,4,29.4,0.293040293,9.75,49.4,0,0,1,0,1,0,,,,,
6493,4,33.4,0.304568528,9.85,54.4,0,0,0,1,1,0,,,,,
6494,5,29.5,0.303336704,9.89,50.5,0,0,1,0,1,0,,,,,
6495,3,30.3,0.176880658,13.73,47.3,0,0,1,0,0,1,,,,,
6496,8,33,0.260793973,9.86,51,0,0,0,1,1,0,,,,,
6497,8,29,0.309389292,10.62,52,0,0,1,0,1,0,,,,,
6498,9,33,0.333636639,9.42,55,1,0,0,0,0,1,,,,,
6499,3,28.3,0.293999733,10.69,50.3,1,0,0,0,1,0,,,,,
6500,6,31.2,0.233990148,11.6,50.2,1,0,0,0,1,0,,,,,
6501,7,33.1,0.23792283,13.81,56.1,0,0,0,1,1,0,,,,,
6502,6,30.2,0.280535175,13.24,56.2,0,1,0,0,1,0,,,,,
6503,4,29.4,0.272899858,12.04,52.4,1,0,0,0,1,0,,,,,
6504,4,29.4,0.2050581,12.54,47.4,0,0,1,0,1,0,,,,,
6505,6,27.2,0.161681487,12.37,41.2,0,0,1,0,1,0,,,,,
6506,8,32,0.214218771,10.67,48,1,0,0,0,1,0,,,,,
6507,4,28.4,0.18175209,11.79,43.4,1,0,0,0,1,0,,,,,
6508,6,33.2,0.166112957,11.18,46.2,0,0,1,0,1,0,,,,,
6509,4,32.4,0.34519384,10.76,58.4,0,0,0,1,1,0,,,,,
6510,4,31.4,0.30283081,10.85,54.4,0,1,0,0,1,0,,,,,
6511,8,31,0.309358082,12.93,59,0,1,0,0,1,0,,,,,
6512,3,29.3,0.282549729,12.64,54.3,0,1,0,0,1,0,,,,,
6513,6,29.2,0.392896433,9.09,54.2,0,0,0,1,1,0,,,,,
6514,6,29.2,0.212287712,11.44,46.2,0,0,1,0,1,0,,,,,
6515,3,28.3,0.306919643,10.24,50.3,0,0,1,0,1,0,,,,,
6516,7,28.1,0.247653806,10.96,47.1,0,0,0,1,1,0,,,,,
6517,3,29.3,0.176366843,12.15,44.3,0,0,1,0,1,0,,,,,
6518,5,29.5,0.240297969,11.89,49.5,1,0,0,0,1,0,,,,,
6519,8,32,0.319035803,12.09,59,1,0,0,0,1,0,,,,,
6520,9,33,0.237735033,13.22,55,0,1,0,0,1,0,,,,,
6521,5,30.5,0.231581994,9.87,46.5,0,0,1,0,1,0,,,,,
6522,5,33.5,0.187046996,12.22,49.5,0,0,0,1,1,0,,,,,
6523,5,33.5,0.248663434,11.49,53.5,0,0,1,0,1,0,,,,,
6524,6,27.2,0.19583591,13.86,46.2,1,0,0,0,1,0,,,,,
6525,4,28.4,0.286989796,13.44,55.4,0,1,0,0,1,0,,,,,
6526,7,29.1,0.321750322,11.1,54.1,0,0,1,0,1,0,,,,,
6527,7,27.1,0.366624526,11.3,56.1,0,0,1,0,1,0,,,,,
6528,6,27.2,0.258257442,10.51,46.2,0,0,0,1,1,0,,,,,
6529,5,33.5,0.285714286,11.5,56.5,0,0,1,0,1,0,,,,,
6530,5,33.5,0.319001387,10.3,56.5,0,1,0,0,1,0,,,,,
6531,8,32,0.251607492,10.22,50,0,0,1,0,1,0,,,,,
6532,7,30.1,0.407072891,11.23,62.1,0,1,0,0,1,0,,,,,
6533,6,32.2,0.196893459,13.06,50.2,0,0,0,1,1,0,,,,,
6534,8,33,0.262927257,11.41,54,1,0,0,0,1,0,,,,,
6535,8,29,0.238723458,11.37,48,0,0,1,0,1,0,,,,,
6536,7,29.1,0.272541449,12.58,53.1,0,0,0,1,1,0,,,,,
6537,8,28,0.267417312,10.15,47,0,0,1,0,1,0,,,,,
6538,4,27.4,0.32088307,11.13,52.4,0,0,0,1,1,0,,,,,
6539,5,32.5,0.22172949,9.02,46.5,0,0,1,0,1,0,,,,,
6540,5,31.5,0.17839989,10.41,44.5,0,1,0,0,0,1,,,,,
6541,5,29.5,0.329059344,12.59,58.5,0,0,0,1,1,0,,,,,
6542,5,28.5,0.173818577,13.15,44.5,0,0,1,0,1,0,,,,,
6543,8,31,0.230196344,10.55,48,1,0,0,0,1,0,,,,,
6544,8,29,0.316205534,12.65,57,1,0,0,0,1,0,,,,,
6545,4,28.4,0.273109244,13.6,54.4,0,0,1,0,1,0,,,,,
6546,5,32.5,0.307087581,11.63,57.5,1,0,0,0,1,0,,,,,
6547,8,33,0.227842333,12.54,53,0,0,1,0,1,0,,,,,
6548,7,30.1,0.340841731,9.64,53.1,0,0,1,0,1,0,,,,,
6549,3,28.3,0.208116545,9.61,42.3,1,0,0,0,1,0,,,,,
6550,4,30.4,0.272975432,10.99,51.4,0,1,0,0,1,0,,,,,
6551,6,29.2,0.267407179,13.89,55.2,1,0,0,0,1,0,,,,,
6552,5,33.5,0.290697674,10.32,54.5,1,0,0,0,1,0,,,,,
6553,6,27.2,0.21094574,12.19,45.2,0,0,1,0,1,0,,,,,
6554,8,27,0.352250489,10.95,54,0,0,1,0,1,0,,,,,
6555,6,32.2,0.18373909,12.44,48.2,0,0,0,1,1,0,,,,,
6556,7,30.1,0.279199628,12.28,54.1,1,0,0,0,1,0,,,,,
6557,5,28.5,0.175533351,10.58,41.5,0,0,1,0,1,0,,,,,
6558,8,29,0.34368198,12.47,59,0,1,0,0,1,0,,,,,
6559,5,28.5,0.320699708,9.8,50.5,0,0,1,0,1,0,,,,,
6560,6,29.2,0.282738095,9.6,48.2,0,0,0,1,1,0,,,,,
6561,5,32.5,0.209435626,12.96,51.5,0,0,0,1,1,0,,,,,
6562,4,30.4,0.272628135,13.1,55.4,0,0,1,0,0,1,,,,,
6563,7,27.1,0.235197873,13.97,50.1,0,0,0,1,1,0,,,,,
6564,8,32,0.279837694,10.21,52,0,0,1,0,1,0,,,,,
6565,8,27,0.299590035,9.06,46,1,0,0,0,1,0,,,,,
6566,8,31,0.376579203,11.76,62,1,0,0,0,1,0,,,,,
6567,4,33.4,0.382102798,11.59,64.4,0,0,1,0,1,0,,,,,
6568,4,32.4,0.180342651,11.09,46.4,0,1,0,0,1,0,,,,,
6569,4,27.4,0.340659341,13,58.4,0,1,0,0,1,0,,,,,
6570,6,31.2,0.248333551,10.93,50.2,1,0,0,0,1,0,,,,,
6571,8,29,0.314201927,13.64,59,0,0,1,0,0,1,,,,,
6572,4,30.4,0.343833185,12.88,61.4,0,0,1,0,1,0,,,,,
6573,4,33.4,0.294186867,12.14,58.4,1,0,0,0,1,0,,,,,
6574,4,29.4,0.314795383,9.53,50.4,1,0,0,0,1,0,,,,,
6575,3,32.3,0.235910878,10.9,50.3,1,0,0,0,1,0,,,,,
6576,7,27.1,0.245752751,13.37,50.1,0,1,0,0,1,0,,,,,
6577,5,32.5,0.290257446,11.32,55.5,0,0,1,0,0,1,,,,,
6578,5,31.5,0.215837043,10.59,47.5,0,0,1,0,1,0,,,,,
6579,7,33.1,0.277716063,12.86,58.1,0,0,0,1,1,0,,,,,
6580,6,27.2,0.265780731,12.9,51.2,0,0,1,0,1,0,,,,,
6581,3,31.3,0.268781078,10.63,51.3,0,0,1,0,1,0,,,,,
6582,7,32.1,0.253504324,9.58,49.1,0,0,1,0,1,0,,,,,
6583,9,29,0.281260987,12.19,53,0,1,0,0,0,1,,,,,
6584,7,28.1,0.317460317,9.45,49.1,0,0,1,0,1,0,,,,,
6585,4,32.4,0.295857988,10.14,53.4,0,0,1,0,1,0,,,,,
6586,8,28,0.243587907,9.97,45,0,0,0,1,1,0,,,,,
6587,8,32,0.25974026,10.45,51,1,0,0,0,1,0,,,,,
6588,5,28.5,0.289653574,12.33,53.5,0,0,1,0,1,0,,,,,
6589,9,31,0.204894707,12.55,49,1,0,0,0,0,1,,,,,
6590,4,30.4,0.165992323,13.77,46.4,0,1,0,0,1,0,,,,,
6591,6,28.2,0.292540224,11.72,52.2,1,0,0,0,1,0,,,,,
6592,4,32.4,0.228091236,11.9,51.4,1,0,0,0,1,0,,,,,
6593,6,28.2,0.317721817,12.14,55.2,0,1,0,0,1,0,,,,,
6594,6,27.2,0.335695636,11.49,54.2,1,0,0,0,1,0,,,,,
6595,5,31.5,0.300120048,9.52,51.5,0,1,0,0,1,0,,,,,
6596,6,31.2,0.21057298,12.89,50.2,1,0,0,0,1,0,,,,,
6597,5,30.5,0.331163641,12.51,59.5,0,0,0,1,1,0,,,,,
6598,9,30,0.322234157,11.97,57,0,1,0,0,1,0,,,,,
6599,5,32.5,0.249017038,10.9,51.5,0,1,0,0,1,0,,,,,
6600,4,29.4,0.324380433,11.01,54.4,0,0,1,0,1,0,,,,,
6601,4,31.4,0.315997367,10.85,55.4,1,0,0,0,1,0,,,,,
6602,6,29.2,0.29154519,9.31,48.2,0,1,0,0,1,0,,,,,
6603,8,31,0.324199958,13.66,62,0,1,0,0,0,1,,,,,
6604,5,31.5,0.235615079,11.52,50.5,0,0,1,0,1,0,,,,,
6605,3,33.3,0.1713429,13.34,49.3,0,0,0,1,1,0,,,,,
6606,4,28.4,0.301339286,12.8,55.4,0,0,1,0,1,0,,,,,
6607,4,28.4,0.275336228,13.49,54.4,0,0,1,0,1,0,,,,,
6608,4,27.4,0.23314964,13.48,49.4,1,0,0,0,0,1,,,,,
6609,4,29.4,0.261643119,13.65,54.4,1,0,0,0,1,0,,,,,
6610,4,30.4,0.218579235,9.15,44.4,0,0,0,1,1,0,,,,,
6611,6,32.2,0.237304224,12.04,52.2,0,0,0,1,1,0,,,,,
6612,6,29.2,0.180679354,11.86,44.2,0,0,0,1,1,0,,,,,
6613,3,28.3,0.381517592,10.11,55.3,0,0,1,0,1,0,,,,,
6614,4,28.4,0.236933798,10.25,45.4,0,0,0,1,1,0,,,,,
6615,8,29,0.326387145,11.38,55,0,0,1,0,0,1,,,,,
6616,8,28,0.199975003,11.43,44,1,0,0,0,1,0,,,,,
6617,7,32.1,0.36350418,11.79,62.1,0,0,1,0,1,0,,,,,
6618,6,29.2,0.331175674,9.49,51.2,0,0,1,0,1,0,,,,,
6619,4,32.4,0.230414747,12.4,52.4,0,0,0,1,1,0,,,,,
6620,7,31.1,0.206851972,11.05,47.1,0,0,1,0,1,0,,,,,
6621,8,28,0.252596127,10.18,46,0,0,1,0,1,0,,,,,
6622,5,28.5,0.250138966,10.28,46.5,0,0,1,0,1,0,,,,,
6623,6,31.2,0.291815891,10.77,53.2,0,1,0,0,1,0,,,,,
6624,9,32,0.208768267,9.58,46,1,0,0,0,1,0,,,,,
6625,5,32.5,0.306889673,9.31,52.5,0,0,1,0,1,0,,,,,
6626,6,33.2,0.246837396,13.89,57.2,0,0,0,1,1,0,,,,,
6627,5,32.5,0.301386377,9.48,52.5,1,0,0,0,1,0,,,,,
6628,7,32.1,0.234596864,11.57,51.1,0,1,0,0,1,0,,,,,
6629,5,33.5,0.247104247,9.25,49.5,0,0,0,1,0,1,,,,,
6630,6,31.2,0.371428571,10,57.2,0,0,0,1,1,0,,,,,
6631,7,29.1,0.174379611,10.65,42.1,0,0,0,1,1,0,,,,,
6632,5,33.5,0.265643447,9.68,51.5,0,0,1,0,1,0,,,,,
6633,9,28,0.368523737,13.18,62,0,1,0,0,0,1,,,,,
6634,5,32.5,0.287281274,10.94,54.5,0,0,0,1,1,0,,,,,
6635,6,33.2,0.174499767,12.28,48.2,0,0,0,1,1,0,,,,,
6636,8,27,0.225168877,11.42,45,1,0,0,0,1,0,,,,,
6637,4,29.4,0.246305419,9.28,45.4,0,1,0,0,1,0,,,,,
6638,4,30.4,0.329094989,9.55,52.4,0,0,1,0,1,0,,,,,
6639,3,33.3,0.382916053,9.7,59.3,1,0,0,0,1,0,,,,,
6640,7,29.1,0.169635284,11.79,43.1,0,1,0,0,1,0,,,,,
6641,7,30.1,0.209878271,10.21,45.1,0,0,1,0,1,0,,,,,
6642,8,32,0.272108844,10.5,52,0,0,1,0,1,0,,,,,
6643,5,28.5,0.176870748,10.5,41.5,0,0,1,0,1,0,,,,,
6644,7,31.1,0.249350649,13.75,55.1,0,0,1,0,1,0,,,,,
6645,4,27.4,0.244618395,11.68,47.4,0,0,1,0,1,0,,,,,
6646,5,28.5,0.25874983,10.49,47.5,0,0,1,0,1,0,,,,,
6647,7,32.1,0.301718484,10.89,55.1,0,1,0,0,1,0,,,,,
6648,9,30,0.189633375,9.04,42,1,0,0,0,1,0,,,,,
6649,7,30.1,0.267249757,11.76,52.1,0,0,0,1,1,0,,,,,
6650,5,31.5,0.186173514,11.51,46.5,1,0,0,0,1,0,,,,,
6651,7,27.1,0.253378378,11.84,48.1,0,0,1,0,1,0,,,,,
6652,7,29.1,0.3003003,9.99,50.1,0,0,1,0,1,0,,,,,
6653,8,28,0.313334107,12.31,55,0,0,0,1,1,0,,,,,
6654,6,32.2,0.245073011,13.99,56.2,0,0,0,1,1,0,,,,,
6655,9,31,0.346158967,10.73,57,0,0,1,0,1,0,,,,,
6656,5,27.5,0.281954887,13.68,54.5,0,0,0,1,1,0,,,,,
6657,5,30.5,0.13562387,12.64,42.5,0,0,0,1,1,0,,,,,
6658,7,27.1,0.166805671,11.99,41.1,0,0,1,0,1,0,,,,,
6659,5,30.5,0.207253886,9.65,44.5,0,0,0,1,1,0,,,,,
6660,9,28,0.388726919,10.29,56,0,1,0,0,1,0,,,,,
6661,5,31.5,0.281425891,10.66,52.5,0,0,0,1,1,0,,,,,
6662,8,33,0.218102508,13.1,53,0,0,0,1,1,0,,,,,
6663,5,28.5,0.39083558,10.6,57.5,0,0,1,0,1,0,,,,,
6664,3,29.3,0.249532127,13.74,53.3,0,0,0,1,1,0,,,,,
6665,8,27,0.226982551,10.07,43,0,0,1,0,0,1,,,,,
6666,6,31.2,0.182072829,10.2,44.2,0,0,0,1,1,0,,,,,
6667,9,27,0.323792255,11.03,52,0,0,0,1,1,0,,,,,
6668,6,28.2,0.329163924,10.85,53.2,0,1,0,0,1,0,,,,,
6669,4,30.4,0.29242933,13.19,57.4,0,0,1,0,1,0,,,,,
6670,5,31.5,0.308495491,12.04,57.5,0,0,1,0,1,0,,,,,
6671,4,32.4,0.168995043,12.68,47.4,0,1,0,0,1,0,,,,,
6672,7,29.1,0.174216028,13.12,45.1,0,1,0,0,1,0,,,,,
6673,5,31.5,0.196972838,13.78,50.5,0,0,0,1,1,0,,,,,
6674,9,33,0.23491411,9.73,49,0,0,1,0,1,0,,,,,
6675,3,33.3,0.233978942,10.99,51.3,0,0,1,0,1,0,,,,,
6676,3,30.3,0.347611572,12.74,61.3,0,0,0,1,1,0,,,,,
6677,8,27,0.241925729,11.81,47,1,0,0,0,1,0,,,,,
6678,7,33.1,0.386416862,12.2,66.1,0,0,0,1,1,0,,,,,
6679,6,32.2,0.263778981,10.29,51.2,0,1,0,0,1,0,,,,,
6680,6,33.2,0.243111831,12.34,54.2,0,0,0,1,0,1,,,,,
6681,9,28,0.196270854,10.19,42,0,0,0,1,1,0,,,,,
6682,9,28,0.321027287,9.79,50,0,0,1,0,1,0,,,,,
6683,5,33.5,0.268002797,12.26,56.5,0,0,1,0,1,0,,,,,
6684,5,30.5,0.405489707,9.16,56.5,1,0,0,0,1,0,,,,,
6685,4,30.4,0.233669676,13.45,52.4,0,1,0,0,1,0,,,,,
6686,4,28.4,0.260601753,12.06,50.4,0,0,0,1,1,0,,,,,
6687,5,33.5,0.352250489,10.95,60.5,0,0,1,0,1,0,,,,,
6688,4,31.4,0.18399264,10.87,45.4,0,0,1,0,1,0,,,,,
6689,7,27.1,0.263129043,13.03,51.1,1,0,0,0,1,0,,,,,
6690,7,33.1,0.335830535,11.06,59.1,0,0,1,0,0,1,,,,,
6691,6,30.2,0.261324042,11.48,51.2,1,0,0,0,1,0,,,,,
6692,3,27.3,0.427539437,9.69,56.3,0,0,0,1,0,1,,,,,
6693,8,30,0.329163924,10.85,55,0,0,0,1,1,0,,,,,
6694,5,28.5,0.350262697,11.42,56.5,0,0,1,0,1,0,,,,,
6695,5,28.5,0.249704298,10.87,47.5,0,0,1,0,1,0,,,,,
6696,4,28.4,0.334935197,9.81,51.4,0,1,0,0,1,0,,,,,
6697,7,28.1,0.357142857,13.2,61.1,0,0,0,1,1,0,,,,,
6698,8,27,0.277842093,12.34,51,0,0,1,0,1,0,,,,,
6699,9,33,0.167820432,13.62,49,1,0,0,0,1,0,,,,,
6700,7,28.1,0.394557823,10.5,57.1,0,0,0,1,1,0,,,,,
6701,7,33.1,0.327757685,12.64,62.1,0,1,0,0,1,0,,,,,
6702,8,29,0.330554757,9.94,52,0,0,1,0,1,0,,,,,
6703,6,29.2,0.31120332,9.64,50.2,0,0,1,0,1,0,,,,,
6704,6,31.2,0.303030303,13.2,59.2,0,1,0,0,1,0,,,,,
6705,9,31,0.232708468,11.05,49,0,0,1,0,1,0,,,,,
6706,7,30.1,0.197115883,13.77,49.1,1,0,0,0,1,0,,,,,
6707,4,31.4,0.281337918,9.14,49.4,1,0,0,0,1,0,,,,,
6708,8,29,0.298953662,13.38,57,0,0,1,0,1,0,,,,,
6709,6,33.2,0.224321133,12.1,52.2,0,0,0,1,1,0,,,,,
6710,8,29,0.364963504,10.96,57,0,0,1,0,1,0,,,,,
6711,7,29.1,0.226073851,13.27,50.1,0,0,0,1,1,0,,,,,
6712,4,31.4,0.333282836,9.43,53.4,1,0,0,0,1,0,,,,,
6713,7,33.1,0.274505319,12.49,57.1,1,0,0,0,1,0,,,,,
6714,4,27.4,0.287929125,12.9,53.4,0,0,1,0,1,0,,,,,
6715,6,27.2,0.301737592,13.73,56.2,0,1,0,0,1,0,,,,,
6716,4,28.4,0.196402729,13.82,47.4,0,0,1,0,1,0,,,,,
6717,5,30.5,0.261403738,10.93,50.5,0,1,0,0,1,0,,,,,
6718,7,33.1,0.375258799,11.04,62.1,0,0,1,0,1,0,,,,,
6719,8,31,0.296010296,11.1,54,0,0,1,0,1,0,,,,,
6720,9,28,0.314915545,9.98,50,0,0,1,0,1,0,,,,,
6721,3,28.3,0.321813348,10.21,51.3,0,0,1,0,1,0,,,,,
6722,6,33.2,0.37515006,9.52,58.2,0,0,1,0,1,0,,,,,
6723,6,32.2,0.241312741,11.84,52.2,0,0,1,0,1,0,,,,,
6724,4,31.4,0.263388938,11.39,52.4,0,0,1,0,1,0,,,,,
6725,9,29,0.169779287,11.78,43,0,0,1,0,0,1,,,,,
6726,9,30,0.254300673,9.55,47,0,0,1,0,1,0,,,,,
6727,3,28.3,0.300207039,13.8,57.3,0,0,1,0,1,0,,,,,
6728,6,32.2,0.21872864,10.45,48.2,1,0,0,0,1,0,,,,,
6729,5,28.5,0.282738095,9.6,47.5,0,0,1,0,0,1,,,,,
6730,7,30.1,0.250443494,13.69,54.1,0,0,1,0,1,0,,,,,
6731,4,32.4,0.340436263,11.33,59.4,0,0,0,1,1,0,,,,,
6732,5,30.5,0.300995601,12.34,56.5,0,1,0,0,1,0,,,,,
6733,4,29.4,0.230946882,12.99,50.4,0,0,1,0,1,0,,,,,
6734,6,29.2,0.272397094,9.44,47.2,0,0,1,0,1,0,,,,,
6735,6,28.2,0.153061224,11.2,40.2,0,0,0,1,1,0,,,,,
6736,4,29.4,0.189298334,11.32,44.4,0,1,0,0,1,0,,,,,
6737,8,28,0.137668114,13.49,41,0,0,1,0,1,0,,,,,
6738,8,30,0.267022697,13.91,56,0,0,1,0,1,0,,,,,
6739,5,31.5,0.361464718,9.09,54.5,1,0,0,0,1,0,,,,,
6740,5,30.5,0.235478807,9.1,45.5,0,0,0,1,1,0,,,,,
6741,8,27,0.267985982,13.86,53,1,0,0,0,1,0,,,,,
6742,7,27.1,0.193195235,13.31,45.1,0,1,0,0,1,0,,,,,
6743,7,28.1,0.207039337,12.42,46.1,1,0,0,0,1,0,,,,,
6744,3,32.3,0.269784173,11.12,53.3,1,0,0,0,1,0,,,,,
6745,5,27.5,0.211170943,13.53,47.5,0,0,1,0,1,0,,,,,
6746,8,27,0.276752768,10.84,48,1,0,0,0,1,0,,,,,
6747,6,33.2,0.38288883,10.82,62.2,0,0,1,0,1,0,,,,,
6748,6,27.2,0.312033645,10.53,50.2,0,1,0,0,1,0,,,,,
6749,5,28.5,0.25200819,9.07,44.5,0,0,1,0,1,0,,,,,
6750,4,33.4,0.38925652,11.01,63.4,0,1,0,0,1,0,,,,,
6751,4,30.4,0.202380952,12,47.4,0,1,0,0,1,0,,,,,
6752,5,28.5,0.272975432,10.99,49.5,0,1,0,0,1,0,,,,,
6753,6,27.2,0.250208507,11.99,48.2,0,1,0,0,1,0,,,,,
6754,5,27.5,0.328267477,11.75,54.5,1,0,0,0,1,0,,,,,
6755,3,28.3,0.355212355,9.25,51.3,0,0,0,1,1,0,,,,,
6756,8,30,0.35340492,10.51,56,0,0,0,1,1,0,,,,,
6757,8,32,0.40201005,9.95,60,0,0,1,0,1,0,,,,,
6758,7,29.1,0.153747598,11.15,41.1,1,0,0,0,1,0,,,,,
6759,7,31.1,0.242358961,10.61,49.1,0,0,1,0,1,0,,,,,
6760,3,28.3,0.270961915,9.49,46.3,0,0,1,0,1,0,,,,,
6761,6,28.2,0.229909081,13.67,50.2,0,0,1,0,0,1,,,,,
6762,8,29,0.290736091,10.81,51,0,0,1,0,1,0,,,,,
6763,4,31.4,0.174367916,11.47,45.4,0,1,0,0,1,0,,,,,
6764,8,31,0.165152766,12.11,45,0,0,1,0,1,0,,,,,
6765,7,31.1,0.247469066,12.7,53.1,0,0,0,1,1,0,,,,,
6766,5,27.5,0.192012289,11.16,42.5,0,1,0,0,1,0,,,,,
6767,6,33.2,0.347523892,11.51,61.2,0,0,0,1,1,0,,,,,
6768,5,32.5,0.22562641,12.03,51.5,0,0,1,0,1,0,,,,,
6769,6,27.2,0.298750679,10.52,49.2,0,0,0,1,1,0,,,,,
